"","county","state","year","GISJOIN","GEO_ID","FIPS","total_county_pop","state_pop_shr","county_area","state_area_shr","ag_reconnect","airport_infrastructure","airport_terminal","asap","bridge","buses","capital_investment","clean_school_bus","doe_nuclear","doi_aging_infra","doi_rural_water","doi_water_recycle","doi_water_storage","ferry_rural_comms","fra_rail_cross","fs_wildfire","fta_rail_vehicle","indian_water","infra","low_no_emission","natural_gas","ntia_middle_mile","ports","raise","reconnect_community","rural_surface","safe_streets","tribal_broadband","cdbg_entitlement","coc","home","public_hsg","public_hsg_cap","elderly","hcv","s8_project","fy_2022_ttp","fta_5307_5340","fta_5310","fta_5339","fta_5337_combined"
"1299","Osceola County","MI",2022,"G2601330","0500000US26133",26133,23323,0.002277463,1484099876,0.009855036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823291925465839,0.832919254658385,0.00031055900621118,0.626708074534161,0,0,0,0,0,0
"1300","Oscoda County","MI",2022,"G2601350","0500000US26135",26135,8282,0.000815502,1480224674,0.009829303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.702484472049689,0,0,0,0,0
"1301","Otsego County","MI",2022,"G2601370","0500000US26137",26137,24613,0.002486059,1362910949,0.009050292,0.949689440993789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.524223602484472,0,0,0,0,0
"1302","Ottawa County","MI",2022,"G2601390","0500000US26139",26139,289162,0.029188835,1494607524,0.009924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796583850931677,0,0,0.876708074534161,0,0,0,0.00031055900621118,0,0.501242236024845,0,0.87639751552795,0.843167701863354,0.855900621118012,0.904658385093168
"1303","Presque Isle County","MI",2022,"G2601410","0500000US26141",26141,12687,0.001289539,1773784475,0.011778662,0.967080745341615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525776397515528,0.603416149068323,0.00031055900621118,0,0.822049689440994,0,0,0,0,0
"1304","Roscommon County","MI",2022,"G2601430","0500000US26143",26143,23863,0.002331227,1502249809,0.009975559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.421428571428571,0,0,0,0,0
"1305","Saginaw County","MI",2022,"G2601450","0500000US26145",26145,191166,0.01893563,2113341426,0.01403346,0,0,0,0,0,0,0,0.914906832298137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964596273291925,0.950310559006211,0.905590062111801,0.708385093167702,0.654658385093168,0.755900621118012,0.758074534161491,0.637577639751553,0,0.84472049689441,0,0,0
"1306","St. Clair County","MI",2022,"G2601470","0500000US26147",26147,159285,0.015907261,1880447982,0.012486952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948757763975155,0,0,0,0,0.80776397515528,0,0.861490683229814,0.81304347826087,0.877639751552795,0.843167701863354,0.746273291925466,0.00031055900621118,0.710248447204969,0.613664596273292,0,0.940683229813665,0.831055900621118,0.829503105590062,0.88944099378882
"1307","St. Joseph County","MI",2022,"G2601490","0500000US26149",26149,60789,0.006045011,1349452001,0.008960919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927639751552795,0,0,0,0,0.507142857142857,0.561180124223603,0.00031055900621118,0,0.879192546583851,0,0,0,0,0
"1308","Sanilac County","MI",2022,"G2601510","0500000US26151",26151,41179,0.004057536,2496982599,0.016580996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.6,0,0.720496894409938,0,0,0
"1309","Schoolcraft County","MI",2022,"G2601530","0500000US26153",26153,8031,0.000795428,3164503363,0.02101361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91055900621118,0.94223602484472,0.00031055900621118,0.722981366459627,0,0.924844720496894,0,0,0,0
"1310","Shiawassee County","MI",2022,"G2601550","0500000US26155",26155,68176,0.00677793,1401031474,0.009303428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.806211180124224,0,0.700621118012422,0.805590062111801,0.808385093167702,0
"1311","Tuscola County","MI",2022,"G2601570","0500000US26157",26157,52683,0.005295696,2108485651,0.014001216,0,0,0,0,0,0,0,0.925155279503106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"1312","Van Buren County","MI",2022,"G2601590","0500000US26159",26159,75416,0.007508066,1613952197,0.010717309,0,0,0,0,0,0,0,0.936645962732919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969875776397516,0,0,0,0,0,0,0,0,0,0.559006211180124,0.584782608695652,0.00031055900621118,0,0.837888198757764,0.891925465838509,0.719565217391304,0.82111801242236,0.824534161490683,0
"1313","Washtenaw County","MI",2022,"G2601610","0500000US26161",26161,368385,0.037011434,1871063112,0.012424632,0,0,0,0,0,0,0,0.916149068322981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977639751552795,0,0.896273291925466,0.979503105590062,0.949068322981366,0.46055900621118,0.465217391304348,0.00031055900621118,0.846894409937888,0.847515527950311,0,0.916459627329193,0.865217391304348,0.972360248447205,0.881055900621118
"1314","Wayne County","MI",2022,"G2601630","0500000US26163",26163,1753059,0.177866223,1599670711,0.010622475,0,0,0.991304347826087,0,0,0.980745341614907,0,0.900621118012422,0,0,0,0,0,0,0,0,0,0,0.994099378881988,0,0,0,0.988819875776398,0.950931677018634,0,0,0.982608695652174,0,0.998136645962733,0.98695652173913,0.985714285714286,0.775776397515528,0.717391304347826,0.907453416149068,0.827018633540373,0.968012422360248,0,0.840372670807453,0.94223602484472,0.919565217391304,0.896894409937888
"1315","Wexford County","MI",2022,"G2601650","0500000US26165",26165,33433,0.003334356,1490330934,0.009896413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966770186335404,0,0,0,0,0,0,0,0.614906832298137,0.65776397515528,0.00031055900621118,0.576086956521739,0.884782608695652,0,0,0,0,0
"1316","Aitkin County","MN",2022,"G2700010","0500000US27001",27001,15826,0.002777018,5166694729,0.023641063,0.945962732919255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81583850931677,0.845652173913043,0.00031055900621118,0.624223602484472,0,0.872360248447205,0,0,0,0
"1317","Anoka County","MN",2022,"G2700030","0500000US27003",27003,353775,0.063623099,1155322104,0.005286367,0,0.99472049689441,0,0,0,0,0,0,0,0,0,0,0,0,0.977639751552795,0,0,0,0,0,0,0,0,0,0,0,0.811801242236025,0,0.853726708074534,0,0,0,0,0.775155279503106,0,0.495652173913044,0,0.959006211180124,0.957453416149068,0.982608695652174,0.961801242236025
"1318","Becker County","MN",2022,"G2700050","0500000US27005",27005,34227,0.006171444,3742919227,0.017126344,0,0,0,0,0,0.996583850931677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58944099378882,0.664906832298137,0.77360248447205,0.755590062111801,0.756211180124224,0.930124223602484,0,0,0,0
"1319","Beltrami County","MN",2022,"G2700070","0500000US27007",27007,46784,0.008118019,7913442042,0.036209258,0,0,0.974844720496894,0,0,0,0,0.928260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992857142857143,0,0,0,0.980124223602485,0,0.977950310559006,0,0.582919254658385,0.601552795031056,0.00031055900621118,0.772670807453416,0.861801242236025,0.954658385093168,0,0,0,0
"1320","Benton County","MN",2022,"G2700090","0500000US27009",27009,40476,0.007245781,1069770283,0.00489491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953726708074534,0,0.692546583850932,0,0.917391304347826,0,0,0
"1321","Big Stone County","MN",2022,"G2700110","0500000US27011",27011,4974,0.000909095,1367788898,0.006258543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895341614906832,0.868633540372671,0.00031055900621118,0.708074534161491,0.349068322981366,0,0,0,0,0
"1322","Blue Earth County","MN",2022,"G2700130","0500000US27013",27013,67368,0.01209335,1982886872,0.009073026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900310559006211,0,0,0.580434782608696,0.723913043478261,0.00031055900621118,0.878260869565217,0.762732919254658,0,0.91304347826087,0,0,0
"1323","Brown County","MN",2022,"G2700150","0500000US27015",27015,25076,0.004566463,1601300027,0.007327012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98695652173913,0,0,0,0,0,0,0,0,0,0,0,0.609316770186335,0.672670807453416,0.00031055900621118,0.663975155279503,0.408695652173913,0,0,0,0,0
"1324","Carlton County","MN",2022,"G2700170","0500000US27017",27017,35709,0.006374249,2266647995,0.010371421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57639751552795,0.658695652173913,0.00031055900621118,0.664285714285714,0.623913043478261,0.927639751552795,0,0,0,0
"1325","Carver County","MN",2022,"G2700190","0500000US27019",27019,103561,0.018639365,973583839.8,0.004454793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99472049689441,0.993167701863354,0,0,0,0,0,0,0,0,0,0.824223602484472,0,0,0,0.00031055900621118,0,0.626086956521739,0,0.921428571428571,0.893478260869565,0.958074534161491,0.949378881987578
"1326","Cass County","MN",2022,"G2700210","0500000US27021",27021,29462,0.005275928,6252190317,0.028607927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983850931677019,0,0,0,0.712732919254658,0.689751552795031,0.00031055900621118,0.634782608695652,0.393167701863354,0.96583850931677,0,0,0,0
"1327","Chippewa County","MN",2022,"G2700230","0500000US27023",27023,11876,0.002205989,1522617342,0.006966986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587267080745342,0.693478260869565,0.00031055900621118,0.822049689440994,0.834472049689441,0.866459627329193,0,0,0,0
"1328","Chisago County","MN",2022,"G2700250","0500000US27025",27025,55844,0.009933565,1145768369,0.005242652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481055900621118,0.479813664596273,0.849378881987578,0,0.442857142857143,0,0,0,0,0
"1329","Clay County","MN",2022,"G2700270","0500000US27027",27027,64029,0.011458482,2726296430,0.012474618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997826086956522,0.87888198757764,0,0.857453416149068,0.962422360248447,0,0.617080745341615,0.638198757763975,0.00031055900621118,0.902173913043478,0.813354037267081,0,0.880124223602484,0,0,0
"1330","Clearwater County","MN",2022,"G2700290","0500000US27029",27029,8872,0.001503402,2667151999,0.012203993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612732919254658,0.652484472049689,0.00031055900621118,0,0.565527950310559,0.96832298136646,0,0,0,0
"1331","Cook County","MN",2022,"G2700310","0500000US27031",27031,5402,0.000982987,4160011765,0.019034819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998757763975155,0,0.780124223602484,0.966149068322981,0,0,0,0
"1332","Cottonwood County","MN",2022,"G2700330","0500000US27033",27033,11279,0.002025228,1679772335,0.007686075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847204968944099,0.875155279503106,0.00031055900621118,0,0.615217391304348,0,0,0,0,0
"1333","Crow Wing County","MN",2022,"G2700350","0500000US27035",27035,64775,0.011617904,2995450615,0.013706178,0.928260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621428571428571,0.689130434782609,0.00031055900621118,0.721428571428571,0.639751552795031,0.854658385093168,0,0,0,0
"1334","Dakota County","MN",2022,"G2700370","0500000US27037",27037,425271,0.076865383,1519971255,0.006954879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775465838509317,0,0.858695652173913,0.862732919254658,0.986024844720497,0.524534161490683,0.567391304347826,0.786645962732919,0.873291925465839,0.501552795031056,0.853105590062112,0.943167701863354,0.931055900621118,0.973291925465839,0.956832298136646
"1335","Dodge County","MN",2022,"G2700390","0500000US27039",27039,20807,0.003667772,1138534611,0.005209553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48416149068323,0.55527950310559,0.00031055900621118,0,0.54472049689441,0,0,0,0,0
"1336","Douglas County","MN",2022,"G2700410","0500000US27041",27041,37820,0.006832235,1865186081,0.008534466,0.936645962732919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685093167701863,0.679192546583851,0.962111801242236,0.870807453416149,0.631366459627329,0,0,0,0,0
"1337","Faribault County","MN",2022,"G2700430","0500000US27043",27043,13727,0.002457115,1869723880,0.00855523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729192546583851,0.639130434782609,0.00031055900621118,0,0.797515527950311,0,0,0,0,0
"1338","Fillmore County","MN",2022,"G2700450","0500000US27045",27045,21031,0.003734962,2232899030,0.010216997,0,0,0.993167701863354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.673291925465838,0,0,0,0,0
"1339","Freeborn County","MN",2022,"G2700470","0500000US27047",27047,30465,0.005446107,1871061560,0.00856135,0.986024844720497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758074534161491,0.779503105590062,0.00031055900621118,0.675465838509317,0.607763975155279,0,0,0,0,0
"1340","Goodhue County","MN",2022,"G2700490","0500000US27049",27049,46330,0.008377257,2019028829,0.009238399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991925465838509,0,0,0,0,0,0,0.94223602484472,0,0,0,0,0.579192546583851,0.606521739130435,0.00031055900621118,0.682298136645963,0.895652173913044,0.920186335403727,0,0,0,0
"1341","Grant County","MN",2022,"G2700510","0500000US27051",27051,5962,0.001066049,1490500546,0.006820031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932298136645963,0,0.835093167701863,0.944099378881988,0.00031055900621118,0.679503105590062,0,0,0,0,0,0
"1342","Hennepin County","MN",2022,"G2700530","0500000US27053",27053,1255296,0.224017154,1571575831,0.007191004,0,0,0.987888198757764,0,0.990062111801242,0,0.997826086956522,0,0,0,0,0,0,0,0.97639751552795,0,0,0,0,0.955900621118012,0,0,0,0.956521739130435,0,0,0.787577639751553,0,0.967080745341615,0.951552795031056,0.946583850931677,0.800310559006211,0.797826086956522,0.943478260869565,0.959937888198758,0.969565217391304,0,0.91832298136646,0.887577639751553,0.953726708074534,0.946894409937888
"1343","Houston County","MN",2022,"G2700550","0500000US27055",27055,18670,0.003316479,1473280796,0.006741239,0.957142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.947515527950311,0.919254658385093,0.766149068322981,0,0,0
"1344","Hubbard County","MN",2022,"G2700570","0500000US27057",27057,21287,0.003742017,2588670666,0.011844889,0.952484472049689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987267080745342,0,0,0,0.556211180124224,0.608385093167702,0.946583850931677,0,0.732919254658385,0.886335403726708,0,0,0,0
"1345","Isanti County","MN",2022,"G2700590","0500000US27059",27059,40004,0.007160603,1169812232,0.005352669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98416149068323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569875776397516,0.521428571428571,0.00031055900621118,0,0.486024844720497,0,0,0,0,0
"1346","Itasca County","MN",2022,"G2700610","0500000US27061",27061,45180,0.00793038,7583306539,0.034698668,0.93944099378882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980745341614907,0,0.825776397515528,0,0.574844720496894,0.622049689440994,0.00031055900621118,0.786024844720497,0.76055900621118,0.943478260869565,0,0,0,0
"1347","Jackson County","MN",2022,"G2700630","0500000US27063",27063,9873,0.001766343,1862810345,0.008523596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802173913043478,0.82888198757764,0.00031055900621118,0,0.751552795031056,0,0,0,0,0
"1348","Kanabec County","MN",2022,"G2700650","0500000US27065",27065,16205,0.00282234,1382214230,0.006324549,0,0,0,0,0,0,0,0.940993788819876,0,0,0,0,0,0,0.98944099378882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987267080745342,0,0.635093167701863,0.57888198757764,0.906521739130435,0.871739130434783,0.829192546583851,0,0,0,0,0
"1349","Kandiyohi County","MN",2022,"G2700670","0500000US27067",27067,42909,0.007672024,2233478401,0.010219648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996583850931677,0,0,0,0,0,0,0,0,0,0,0,0.948136645962733,0,0,0.852173913043478,0,0.629192546583851,0.697826086956522,0.00031055900621118,0.857453416149068,0.532608695652174,0,0,0,0,0
"1350","Kittson County","MN",2022,"G2700690","0500000US27069",27069,4272,0.000742972,2858802562,0.013080922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.843478260869565,0,0,0,0,0
"1351","Koochiching County","MN",2022,"G2700710","0500000US27071",27071,12355,0.002152025,8173631587,0.037399798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989130434782609,0,0,0,0,0,0,0,0,0,0,0,0.709316770186335,0.763354037267081,0.00031055900621118,0,0.721739130434783,0.964285714285714,0,0,0,0
"1352","Lac qui Parle County","MN",2022,"G2700730","0500000US27073",27073,6645,0.001190906,2015043063,0.009220161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669875776397515,0.716149068322981,0.00031055900621118,0,0.754037267080745,0,0,0,0,0
"1353","Lake County","MN",2022,"G2700750","0500000US27075",27075,10571,0.001910776,5926812868,0.027119109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691614906832298,0.735093167701863,0.00031055900621118,0,0.925776397515528,0,0,0,0,0
"1354","Lake of the Woods County","MN",2022,"G2700770","0500000US27077",27077,3747,0.000662555,4609726003,0.021092561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600621118012422,0.810248447204969,0.00031055900621118,0,0,0.974534161490683,0,0,0,0
"1355","Le Sueur County","MN",2022,"G2700790","0500000US27079",27079,28425,0.005037852,1227185362,0.005615189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983540372670807,0,0,0,0,0,0,0,0,0,0,0,0.654968944099379,0.583540372670807,0.00031055900621118,0.679192546583851,0.629813664596273,0,0,0,0,0
"1356","Lincoln County","MN",2022,"G2700810","0500000US27081",27081,5641,0.000997271,1420432872,0.006499425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747204968944099,0.846583850931677,0.00031055900621118,0,0,0,0,0,0,0
"1357","Lyon County","MN",2022,"G2700830","0500000US27083",27083,25696,0.004492924,1869109734,0.00855242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996273291925466,0,0.82639751552795,0.859316770186335,0.00031055900621118,0,0.663664596273292,0,0,0,0,0
"1358","McLeod County","MN",2022,"G2700850","0500000US27085",27085,35788,0.006465423,1309437444,0.005991547,0,0,0.989130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.862422360248447,0,0,0,0,0
"1359","Mahnomen County","MN",2022,"G2700870","0500000US27087",27087,5508,0.000957416,1509720653,0.006907976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.986024844720497,0,0,0,0
"1360","Marshall County","MN",2022,"G2700890","0500000US27089",27089,9353,0.00160163,4695405387,0.021484601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798136645962733,0.818944099378882,0.00031055900621118,0,0.322670807453416,0.860248447204969,0,0,0,0
"1361","Martin County","MN",2022,"G2700910","0500000US27091",27091,19737,0.003539388,1889597844,0.008646166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991614906832298,0,0,0,0,0,0,0,0,0,0,0,0.740372670807453,0.742857142857143,0.00031055900621118,0,0.642546583850932,0,0,0,0,0
"1362","Meeker County","MN",2022,"G2700930","0500000US27093",27093,23149,0.004103362,1669542982,0.007639269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638509316770186,0.662732919254658,0.00031055900621118,0.611801242236025,0.457142857142857,0,0,0,0,0
"1363","Mille Lacs County","MN",2022,"G2700950","0500000US27095",27095,25963,0.004655168,1765196693,0.008076948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508385093167702,0.536645962732919,0.00031055900621118,0,0.712732919254658,0.948447204968944,0,0,0,0
"1364","Morrison County","MN",2022,"G2700970","0500000US27097",27097,33119,0.005974106,2987256489,0.013668684,0.936335403726708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996273291925466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592857142857143,0.599378881987578,0.928571428571429,0.646894409937888,0.872360248447205,0,0,0,0,0
"1365","Mower County","MN",2022,"G2700990","0500000US27099",27099,39931,0.007051441,1842805110,0.008432058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0.741925465838509,0.911180124223603,0.00031055900621118,0.706211180124224,0.398136645962733,0,0,0,0,0
"1366","Murray County","MN",2022,"G2701010","0500000US27101",27101,8247,0.00145032,1863512247,0.008526807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906211180124224,0,0,0,0.00031055900621118,0,0.996273291925466,0,0,0,0,0
"1367","Nicollet County","MN",2022,"G2701030","0500000US27103",27103,34176,0.006047997,1209359383,0.005533623,0,0,0,0,0,0,0,0.890372670807453,0,0,0,0,0,0,0,0,0,0,0,0.979813664596273,0,0,0,0,0,0,0,0,0,0,0,0.615527950310559,0.664596273291925,0.00031055900621118,0.943788819875776,0,0,0.790062111801242,0,0,0
"1368","Nobles County","MN",2022,"G2701050","0500000US27105",27105,21667,0.003919074,1871396836,0.008562885,0,0,0,0,0,0,0,0,0,0,0.99472049689441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646583850931677,0.753416149068323,0.91055900621118,0.846273291925466,0.604347826086956,0,0,0,0,0
"1369","Norman County","MN",2022,"G2701070","0500000US27107",27107,6466,0.001146289,2270718218,0.010390045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.477018633540373,0,0,0,0,0
"1370","Olmsted County","MN",2022,"G2701090","0500000US27109",27109,156446,0.028380001,1695815479,0.007759483,0,0,0,0,0,0,0.999068322981366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982298136645963,0,0,0.888198757763975,0,0.857763975155279,0.971739130434783,0,0.502173913043478,0.500931677018634,0.847515527950311,0.734472049689441,0.86055900621118,0,0.933540372670807,0,0,0
"1371","Otter Tail County","MN",2022,"G2701110","0500000US27111",27111,58416,0.010533162,5760981402,0.026360319,0.931055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587888198757764,0.585714285714286,0.842857142857143,0.702173913043478,0.849689440993789,0,0,0,0,0
"1372","Pennington County","MN",2022,"G2701130","0500000US27113",27113,14110,0.00248004,1601259672,0.007326827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931366459627329,0,0.623913043478261,0.72888198757764,0.00031055900621118,0,0.784472049689441,0.858695652173913,0,0,0,0
